file_name,fold1,fold2,fold3,start,end,stutter
StutterTalk_34_1.wav,stutter_audio,StutterTalk,34,36245760,36293760,1
StutterTalk_34_10.wav,stutter_audio,StutterTalk,34,7815360,7863360,1
StutterTalk_34_11.wav,stutter_audio,StutterTalk,34,1910880,1958880,1
StutterTalk_34_12.wav,stutter_audio,StutterTalk,34,1941120,1989120,1
StutterTalk_34_13.wav,stutter_audio,StutterTalk,34,13357600,13405600,1
StutterTalk_34_14.wav,stutter_audio,StutterTalk,34,13392480,13440480,1
StutterTalk_34_15.wav,stutter_audio,StutterTalk,34,13476640,13524640,1
StutterTalk_34_16.wav,stutter_audio,StutterTalk,34,13544320,13592320,1
StutterTalk_34_17.wav,stutter_audio,StutterTalk,34,14788000,14836000,1
StutterTalk_34_18.wav,stutter_audio,StutterTalk,34,15806080,15854080,1
StutterTalk_34_19.wav,stutter_audio,StutterTalk,34,16342400,16390400,1
StutterTalk_34_2.wav,stutter_audio,StutterTalk,34,36572160,36620160,1
StutterTalk_34_20.wav,stutter_audio,StutterTalk,34,16708800,16756800,1
StutterTalk_34_21.wav,stutter_audio,StutterTalk,34,17881280,17929280,1
StutterTalk_34_22.wav,stutter_audio,StutterTalk,34,18123680,18171680,1
StutterTalk_34_23.wav,stutter_audio,StutterTalk,34,18798560,18846560,1
StutterTalk_34_24.wav,stutter_audio,StutterTalk,34,20495200,20543200,1
StutterTalk_34_25.wav,stutter_audio,StutterTalk,34,20783680,20831680,1
StutterTalk_34_26.wav,stutter_audio,StutterTalk,34,21115840,21163840,1
StutterTalk_34_27.wav,stutter_audio,StutterTalk,34,3242880,3290880,1
StutterTalk_34_28.wav,stutter_audio,StutterTalk,34,21865760,21913760,1
StutterTalk_34_29.wav,stutter_audio,StutterTalk,34,21925280,21973280,1
StutterTalk_34_3.wav,stutter_audio,StutterTalk,34,36750560,36798560,1
StutterTalk_34_30.wav,stutter_audio,StutterTalk,34,25481600,25529600,1
StutterTalk_34_31.wav,stutter_audio,StutterTalk,34,25892800,25940800,1
StutterTalk_34_32.wav,stutter_audio,StutterTalk,34,26023680,26071680,1
StutterTalk_34_33.wav,stutter_audio,StutterTalk,34,26177440,26225440,1
StutterTalk_34_34.wav,stutter_audio,StutterTalk,34,26235680,26283680,1
StutterTalk_34_35.wav,stutter_audio,StutterTalk,34,27309760,27357760,1
StutterTalk_34_36.wav,stutter_audio,StutterTalk,34,27543680,27591680,1
StutterTalk_34_37.wav,stutter_audio,StutterTalk,34,27864800,27912800,1
StutterTalk_34_38.wav,stutter_audio,StutterTalk,34,27894720,27942720,1
StutterTalk_34_39.wav,stutter_audio,StutterTalk,34,32614880,32662880,1
StutterTalk_34_4.wav,stutter_audio,StutterTalk,34,39634720,39682720,1
StutterTalk_34_5.wav,stutter_audio,StutterTalk,34,41916800,41964800,1
StutterTalk_34_6.wav,stutter_audio,StutterTalk,34,42676640,42724640,1
StutterTalk_34_7.wav,stutter_audio,StutterTalk,34,44587360,44635360,1
StutterTalk_34_8.wav,stutter_audio,StutterTalk,34,4683680,4731680,1
StutterTalk_34_9.wav,stutter_audio,StutterTalk,34,7364800,7412800,1
StutterTalk_35_0.wav,stutter_audio,StutterTalk,35,43343360,43391360,1
StutterTalk_35_1.wav,stutter_audio,StutterTalk,35,44299360,44347360,1
StutterTalk_35_10.wav,stutter_audio,StutterTalk,35,12478080,12526080,1
StutterTalk_35_11.wav,stutter_audio,StutterTalk,35,12554080,12602080,1
StutterTalk_35_12.wav,stutter_audio,StutterTalk,35,13476800,13524800,1
StutterTalk_35_13.wav,stutter_audio,StutterTalk,35,13835040,13883040,1
StutterTalk_35_14.wav,stutter_audio,StutterTalk,35,17600800,17648800,1
StutterTalk_35_15.wav,stutter_audio,StutterTalk,35,18402560,18450560,1
StutterTalk_35_16.wav,stutter_audio,StutterTalk,35,18983840,19031840,1
StutterTalk_35_17.wav,stutter_audio,StutterTalk,35,19186560,19234560,1
StutterTalk_35_18.wav,stutter_audio,StutterTalk,35,20280000,20328000,1
StutterTalk_35_19.wav,stutter_audio,StutterTalk,35,21320960,21368960,1
StutterTalk_35_2.wav,stutter_audio,StutterTalk,35,45598880,45646880,1
StutterTalk_35_20.wav,stutter_audio,StutterTalk,35,21401440,21449440,1
StutterTalk_35_21.wav,stutter_audio,StutterTalk,35,25756640,25804640,1
StutterTalk_35_22.wav,stutter_audio,StutterTalk,35,26859840,26907840,1
StutterTalk_35_23.wav,stutter_audio,StutterTalk,35,28079520,28127520,1
StutterTalk_35_24.wav,stutter_audio,StutterTalk,35,28701600,28749600,1
StutterTalk_35_25.wav,stutter_audio,StutterTalk,35,30625120,30673120,1
StutterTalk_35_26.wav,stutter_audio,StutterTalk,35,31265760,31313760,1
StutterTalk_35_27.wav,stutter_audio,StutterTalk,35,3545120,3593120,1
StutterTalk_35_28.wav,stutter_audio,StutterTalk,35,34152960,34200960,1
StutterTalk_35_29.wav,stutter_audio,StutterTalk,35,34552160,34600160,1
StutterTalk_35_3.wav,stutter_audio,StutterTalk,35,45897120,45945120,1
StutterTalk_35_30.wav,stutter_audio,StutterTalk,35,36018880,36066880,1
StutterTalk_35_31.wav,stutter_audio,StutterTalk,35,3585920,3633920,1
StutterTalk_35_32.wav,stutter_audio,StutterTalk,35,36935520,36983520,1
StutterTalk_35_33.wav,stutter_audio,StutterTalk,35,37078400,37126400,1
StutterTalk_35_34.wav,stutter_audio,StutterTalk,35,37616960,37664960,1
StutterTalk_35_35.wav,stutter_audio,StutterTalk,35,37644320,37692320,1
StutterTalk_35_36.wav,stutter_audio,StutterTalk,35,39096800,39144800,1
StutterTalk_35_37.wav,stutter_audio,StutterTalk,35,39690560,39738560,1
StutterTalk_35_38.wav,stutter_audio,StutterTalk,35,42225280,42273280,1
StutterTalk_35_39.wav,stutter_audio,StutterTalk,35,42611680,42659680,1
StutterTalk_35_4.wav,stutter_audio,StutterTalk,35,46008960,46056960,1
StutterTalk_35_5.wav,stutter_audio,StutterTalk,35,46037280,46085280,1
StutterTalk_35_6.wav,stutter_audio,StutterTalk,35,46091360,46139360,1
StutterTalk_35_7.wav,stutter_audio,StutterTalk,35,46126560,46174560,1
StutterTalk_35_8.wav,stutter_audio,StutterTalk,35,10338400,10386400,1
StutterTalk_35_9.wav,stutter_audio,StutterTalk,35,12450240,12498240,1
StutterTalk_36_0.wav,stutter_audio,StutterTalk,36,2602400,2650400,1
StutterTalk_36_1.wav,stutter_audio,StutterTalk,36,40055520,40103520,1
StutterTalk_36_10.wav,stutter_audio,StutterTalk,36,14577760,14625760,1
StutterTalk_36_11.wav,stutter_audio,StutterTalk,36,14933120,14981120,1
StutterTalk_36_12.wav,stutter_audio,StutterTalk,36,15166720,15214720,1
StutterTalk_36_13.wav,stutter_audio,StutterTalk,36,16967520,17015520,1
StutterTalk_36_14.wav,stutter_audio,StutterTalk,36,17019040,17067040,1
StutterTalk_36_15.wav,stutter_audio,StutterTalk,36,19922080,19970080,1
StutterTalk_36_16.wav,stutter_audio,StutterTalk,36,20142240,20190240,1
StutterTalk_36_17.wav,stutter_audio,StutterTalk,36,20751040,20799040,1
StutterTalk_36_18.wav,stutter_audio,StutterTalk,36,21208320,21256320,1
StutterTalk_36_19.wav,stutter_audio,StutterTalk,36,22761120,22809120,1
StutterTalk_36_2.wav,stutter_audio,StutterTalk,36,41049440,41097440,1
StutterTalk_36_20.wav,stutter_audio,StutterTalk,36,4619360,4667360,1
StutterTalk_36_21.wav,stutter_audio,StutterTalk,36,23527680,23575680,1
StutterTalk_36_22.wav,stutter_audio,StutterTalk,36,24249120,24297120,1
StutterTalk_36_23.wav,stutter_audio,StutterTalk,36,24283040,24331040,1
StutterTalk_36_24.wav,stutter_audio,StutterTalk,36,24349920,24397920,1
StutterTalk_36_25.wav,stutter_audio,StutterTalk,36,24620480,24668480,1
StutterTalk_36_26.wav,stutter_audio,StutterTalk,36,25573440,25621440,1
StutterTalk_36_27.wav,stutter_audio,StutterTalk,36,26885120,26933120,1
StutterTalk_36_28.wav,stutter_audio,StutterTalk,36,27175840,27223840,1
StutterTalk_36_29.wav,stutter_audio,StutterTalk,36,27624800,27672800,1
StutterTalk_36_3.wav,stutter_audio,StutterTalk,36,44204800,44252800,1
StutterTalk_36_30.wav,stutter_audio,StutterTalk,36,29327680,29375680,1
StutterTalk_36_31.wav,stutter_audio,StutterTalk,36,30719840,30767840,1
StutterTalk_36_32.wav,stutter_audio,StutterTalk,36,32123040,32171040,1
StutterTalk_36_33.wav,stutter_audio,StutterTalk,36,33375360,33423360,1
StutterTalk_36_34.wav,stutter_audio,StutterTalk,36,33790880,33838880,1
StutterTalk_36_35.wav,stutter_audio,StutterTalk,36,34914240,34962240,1
StutterTalk_36_36.wav,stutter_audio,StutterTalk,36,35575360,35623360,1
StutterTalk_36_37.wav,stutter_audio,StutterTalk,36,36083360,36131360,1
StutterTalk_36_38.wav,stutter_audio,StutterTalk,36,37430720,37478720,1
StutterTalk_36_39.wav,stutter_audio,StutterTalk,36,37788000,37836000,1
StutterTalk_36_4.wav,stutter_audio,StutterTalk,36,44496640,44544640,1
StutterTalk_36_5.wav,stutter_audio,StutterTalk,36,46531520,46579520,1
StutterTalk_36_6.wav,stutter_audio,StutterTalk,36,8401280,8449280,1
StutterTalk_36_7.wav,stutter_audio,StutterTalk,36,9015360,9063360,1
StutterTalk_36_8.wav,stutter_audio,StutterTalk,36,10574240,10622240,1
StutterTalk_36_9.wav,stutter_audio,StutterTalk,36,13550400,13598400,1
StutterTalk_37_0.wav,stutter_audio,StutterTalk,37,935040,983040,1
StutterTalk_37_1.wav,stutter_audio,StutterTalk,37,16924480,16972480,1
StutterTalk_37_10.wav,stutter_audio,StutterTalk,37,17861600,17909600,1
StutterTalk_37_100.wav,stutter_audio,StutterTalk,37,7819360,7867360,1
StutterTalk_37_101.wav,stutter_audio,StutterTalk,37,7863840,7911840,1
StutterTalk_37_102.wav,stutter_audio,StutterTalk,37,7890560,7938560,1
StutterTalk_37_103.wav,stutter_audio,StutterTalk,37,2494080,2542080,1
StutterTalk_37_104.wav,stutter_audio,StutterTalk,37,2521120,2569120,1
StutterTalk_37_105.wav,stutter_audio,StutterTalk,37,7959040,8007040,1
StutterTalk_37_106.wav,stutter_audio,StutterTalk,37,8013280,8061280,1
StutterTalk_37_107.wav,stutter_audio,StutterTalk,37,8174400,8222400,1
StutterTalk_37_108.wav,stutter_audio,StutterTalk,37,8200320,8248320,1
StutterTalk_37_109.wav,stutter_audio,StutterTalk,37,8223200,8271200,1
StutterTalk_37_11.wav,stutter_audio,StutterTalk,37,17896800,17944800,1
StutterTalk_37_110.wav,stutter_audio,StutterTalk,37,8272640,8320640,1
StutterTalk_37_111.wav,stutter_audio,StutterTalk,37,8299520,8347520,1
StutterTalk_37_112.wav,stutter_audio,StutterTalk,37,8356800,8404800,1
StutterTalk_37_113.wav,stutter_audio,StutterTalk,37,8398880,8446880,1
StutterTalk_37_114.wav,stutter_audio,StutterTalk,37,8569600,8617600,1
StutterTalk_37_115.wav,stutter_audio,StutterTalk,37,8599360,8647360,1
StutterTalk_37_116.wav,stutter_audio,StutterTalk,37,8652640,8700640,1
StutterTalk_37_117.wav,stutter_audio,StutterTalk,37,8763680,8811680,1
StutterTalk_37_118.wav,stutter_audio,StutterTalk,37,8793920,8841920,1
StutterTalk_37_119.wav,stutter_audio,StutterTalk,37,2558880,2606880,1
StutterTalk_37_12.wav,stutter_audio,StutterTalk,37,17971680,18019680,1
StutterTalk_37_120.wav,stutter_audio,StutterTalk,37,8827680,8875680,1
StutterTalk_37_121.wav,stutter_audio,StutterTalk,37,8894880,8942880,1
StutterTalk_37_122.wav,stutter_audio,StutterTalk,37,8922240,8970240,1
StutterTalk_37_123.wav,stutter_audio,StutterTalk,37,8972160,9020160,1
StutterTalk_37_124.wav,stutter_audio,StutterTalk,37,8997920,9045920,1
StutterTalk_37_125.wav,stutter_audio,StutterTalk,37,9052320,9100320,1
StutterTalk_37_126.wav,stutter_audio,StutterTalk,37,9078240,9126240,1
StutterTalk_37_127.wav,stutter_audio,StutterTalk,37,9140000,9188000,1
StutterTalk_37_128.wav,stutter_audio,StutterTalk,37,9446560,9494560,1
StutterTalk_37_129.wav,stutter_audio,StutterTalk,37,9480000,9528000,1
StutterTalk_37_13.wav,stutter_audio,StutterTalk,37,18107680,18155680,1
StutterTalk_37_130.wav,stutter_audio,StutterTalk,37,9550240,9598240,1
StutterTalk_37_131.wav,stutter_audio,StutterTalk,37,10041280,10089280,1
StutterTalk_37_132.wav,stutter_audio,StutterTalk,37,10075680,10123680,1
StutterTalk_37_133.wav,stutter_audio,StutterTalk,37,10092000,10140000,1
StutterTalk_37_134.wav,stutter_audio,StutterTalk,37,10140480,10188480,1
StutterTalk_37_135.wav,stutter_audio,StutterTalk,37,2995840,3043840,1
StutterTalk_37_136.wav,stutter_audio,StutterTalk,37,3028960,3076960,1
StutterTalk_37_137.wav,stutter_audio,StutterTalk,37,10797600,10845600,1
StutterTalk_37_138.wav,stutter_audio,StutterTalk,37,10826560,10874560,1
StutterTalk_37_139.wav,stutter_audio,StutterTalk,37,10873600,10921600,1
StutterTalk_37_14.wav,stutter_audio,StutterTalk,37,18141760,18189760,1
StutterTalk_37_140.wav,stutter_audio,StutterTalk,37,10900480,10948480,1
StutterTalk_37_141.wav,stutter_audio,StutterTalk,37,10983200,11031200,1
StutterTalk_37_142.wav,stutter_audio,StutterTalk,37,11010400,11058400,1
StutterTalk_37_143.wav,stutter_audio,StutterTalk,37,11043520,11091520,1
StutterTalk_37_144.wav,stutter_audio,StutterTalk,37,11506560,11554560,1
StutterTalk_37_145.wav,stutter_audio,StutterTalk,37,11547200,11595200,1
StutterTalk_37_146.wav,stutter_audio,StutterTalk,37,11828160,11876160,1
StutterTalk_37_147.wav,stutter_audio,StutterTalk,37,11858240,11906240,1
StutterTalk_37_148.wav,stutter_audio,StutterTalk,37,11906560,11954560,1
StutterTalk_37_149.wav,stutter_audio,StutterTalk,37,11991520,12039520,1
StutterTalk_37_15.wav,stutter_audio,StutterTalk,37,18265120,18313120,1
StutterTalk_37_150.wav,stutter_audio,StutterTalk,37,12018720,12066720,1
StutterTalk_37_151.wav,stutter_audio,StutterTalk,37,12056960,12104960,1
StutterTalk_37_152.wav,stutter_audio,StutterTalk,37,12165920,12213920,1
StutterTalk_37_153.wav,stutter_audio,StutterTalk,37,12201920,12249920,1
StutterTalk_37_154.wav,stutter_audio,StutterTalk,37,3073600,3121600,1
StutterTalk_37_155.wav,stutter_audio,StutterTalk,37,12330720,12378720,1
StutterTalk_37_156.wav,stutter_audio,StutterTalk,37,12358080,12406080,1
StutterTalk_37_157.wav,stutter_audio,StutterTalk,37,12399200,12447200,1
StutterTalk_37_158.wav,stutter_audio,StutterTalk,37,12457440,12505440,1
StutterTalk_37_159.wav,stutter_audio,StutterTalk,37,12517920,12565920,1
StutterTalk_37_16.wav,stutter_audio,StutterTalk,37,18296160,18344160,1
StutterTalk_37_160.wav,stutter_audio,StutterTalk,37,13017280,13065280,1
StutterTalk_37_161.wav,stutter_audio,StutterTalk,37,13070080,13118080,1
StutterTalk_37_162.wav,stutter_audio,StutterTalk,37,13202720,13250720,1
StutterTalk_37_163.wav,stutter_audio,StutterTalk,37,13232320,13280320,1
StutterTalk_37_164.wav,stutter_audio,StutterTalk,37,13275360,13323360,1
StutterTalk_37_165.wav,stutter_audio,StutterTalk,37,13601600,13649600,1
StutterTalk_37_166.wav,stutter_audio,StutterTalk,37,13631680,13679680,1
StutterTalk_37_167.wav,stutter_audio,StutterTalk,37,13891520,13939520,1
StutterTalk_37_168.wav,stutter_audio,StutterTalk,37,13928160,13976160,1
StutterTalk_37_169.wav,stutter_audio,StutterTalk,37,14915200,14963200,1
StutterTalk_37_17.wav,stutter_audio,StutterTalk,37,18432000,18480000,1
StutterTalk_37_170.wav,stutter_audio,StutterTalk,37,14943360,14991360,1
StutterTalk_37_171.wav,stutter_audio,StutterTalk,37,15121120,15169120,1
StutterTalk_37_172.wav,stutter_audio,StutterTalk,37,15148800,15196800,1
StutterTalk_37_173.wav,stutter_audio,StutterTalk,37,3256640,3304640,1
StutterTalk_37_174.wav,stutter_audio,StutterTalk,37,3288480,3336480,1
StutterTalk_37_175.wav,stutter_audio,StutterTalk,37,15205120,15253120,1
StutterTalk_37_176.wav,stutter_audio,StutterTalk,37,15270240,15318240,1
StutterTalk_37_177.wav,stutter_audio,StutterTalk,37,15346080,15394080,1
StutterTalk_37_178.wav,stutter_audio,StutterTalk,37,15386880,15434880,1
StutterTalk_37_179.wav,stutter_audio,StutterTalk,37,15445440,15493440,1
StutterTalk_37_18.wav,stutter_audio,StutterTalk,37,18478080,18526080,1
StutterTalk_37_180.wav,stutter_audio,StutterTalk,37,15621920,15669920,1
StutterTalk_37_181.wav,stutter_audio,StutterTalk,37,15648320,15696320,1
StutterTalk_37_182.wav,stutter_audio,StutterTalk,37,15680960,15728960,1
StutterTalk_37_183.wav,stutter_audio,StutterTalk,37,15822560,15870560,1
StutterTalk_37_184.wav,stutter_audio,StutterTalk,37,15849280,15897280,1
StutterTalk_37_185.wav,stutter_audio,StutterTalk,37,15918880,15966880,1
StutterTalk_37_186.wav,stutter_audio,StutterTalk,37,15969920,16017920,1
StutterTalk_37_187.wav,stutter_audio,StutterTalk,37,16229600,16277600,1
StutterTalk_37_188.wav,stutter_audio,StutterTalk,37,16259040,16307040,1
StutterTalk_37_189.wav,stutter_audio,StutterTalk,37,16730400,16778400,1
StutterTalk_37_19.wav,stutter_audio,StutterTalk,37,3444960,3492960,1
StutterTalk_37_190.wav,stutter_audio,StutterTalk,37,16768000,16816000,1
StutterTalk_37_191.wav,stutter_audio,StutterTalk,37,3325120,3373120,1
StutterTalk_37_2.wav,stutter_audio,StutterTalk,37,16959680,17007680,1
StutterTalk_37_20.wav,stutter_audio,StutterTalk,37,3473280,3521280,1
StutterTalk_37_21.wav,stutter_audio,StutterTalk,37,18653280,18701280,1
StutterTalk_37_22.wav,stutter_audio,StutterTalk,37,18686560,18734560,1
StutterTalk_37_23.wav,stutter_audio,StutterTalk,37,18723840,18771840,1
StutterTalk_37_24.wav,stutter_audio,StutterTalk,37,18754560,18802560,1
StutterTalk_37_25.wav,stutter_audio,StutterTalk,37,18914400,18962400,1
StutterTalk_37_26.wav,stutter_audio,StutterTalk,37,18951840,18999840,1
StutterTalk_37_27.wav,stutter_audio,StutterTalk,37,18999360,19047360,1
StutterTalk_37_28.wav,stutter_audio,StutterTalk,37,19025440,19073440,1
StutterTalk_37_29.wav,stutter_audio,StutterTalk,37,19244320,19292320,1
StutterTalk_37_3.wav,stutter_audio,StutterTalk,37,17225760,17273760,1
StutterTalk_37_30.wav,stutter_audio,StutterTalk,37,19278720,19326720,1
StutterTalk_37_31.wav,stutter_audio,StutterTalk,37,20905440,20953440,1
StutterTalk_37_32.wav,stutter_audio,StutterTalk,37,20947520,20995520,1
StutterTalk_37_33.wav,stutter_audio,StutterTalk,37,21936800,21984800,1
StutterTalk_37_34.wav,stutter_audio,StutterTalk,37,21970400,22018400,1
StutterTalk_37_35.wav,stutter_audio,StutterTalk,37,22315200,22363200,1
StutterTalk_37_36.wav,stutter_audio,StutterTalk,37,22341280,22389280,1
StutterTalk_37_37.wav,stutter_audio,StutterTalk,37,23053760,23101760,1
StutterTalk_37_38.wav,stutter_audio,StutterTalk,37,3532320,3580320,1
StutterTalk_37_39.wav,stutter_audio,StutterTalk,37,3560960,3608960,1
StutterTalk_37_4.wav,stutter_audio,StutterTalk,37,17254720,17302720,1
StutterTalk_37_40.wav,stutter_audio,StutterTalk,37,3655840,3703840,1
StutterTalk_37_41.wav,stutter_audio,StutterTalk,37,3685440,3733440,1
StutterTalk_37_42.wav,stutter_audio,StutterTalk,37,3759360,3807360,1
StutterTalk_37_43.wav,stutter_audio,StutterTalk,37,3788160,3836160,1
StutterTalk_37_44.wav,stutter_audio,StutterTalk,37,3889120,3937120,1
StutterTalk_37_45.wav,stutter_audio,StutterTalk,37,3914880,3962880,1
StutterTalk_37_46.wav,stutter_audio,StutterTalk,37,4141440,4189440,1
StutterTalk_37_47.wav,stutter_audio,StutterTalk,37,4169600,4217600,1
StutterTalk_37_48.wav,stutter_audio,StutterTalk,37,4240160,4288160,1
StutterTalk_37_49.wav,stutter_audio,StutterTalk,37,4268160,4316160,1
StutterTalk_37_5.wav,stutter_audio,StutterTalk,37,17334400,17382400,1
StutterTalk_37_50.wav,stutter_audio,StutterTalk,37,4679360,4727360,1
StutterTalk_37_51.wav,stutter_audio,StutterTalk,37,4707360,4755360,1
StutterTalk_37_52.wav,stutter_audio,StutterTalk,37,4739200,4787200,1
StutterTalk_37_53.wav,stutter_audio,StutterTalk,37,5340480,5388480,1
StutterTalk_37_54.wav,stutter_audio,StutterTalk,37,5369920,5417920,1
StutterTalk_37_55.wav,stutter_audio,StutterTalk,37,1657120,1705120,1
StutterTalk_37_56.wav,stutter_audio,StutterTalk,37,1685600,1733600,1
StutterTalk_37_57.wav,stutter_audio,StutterTalk,37,5398880,5446880,1
StutterTalk_37_58.wav,stutter_audio,StutterTalk,37,5435040,5483040,1
StutterTalk_37_59.wav,stutter_audio,StutterTalk,37,5459680,5507680,1
StutterTalk_37_6.wav,stutter_audio,StutterTalk,37,17360480,17408480,1
StutterTalk_37_60.wav,stutter_audio,StutterTalk,37,5620320,5668320,1
StutterTalk_37_61.wav,stutter_audio,StutterTalk,37,5660480,5708480,1
StutterTalk_37_62.wav,stutter_audio,StutterTalk,37,5713280,5761280,1
StutterTalk_37_63.wav,stutter_audio,StutterTalk,37,5993440,6041440,1
StutterTalk_37_64.wav,stutter_audio,StutterTalk,37,6021280,6069280,1
StutterTalk_37_65.wav,stutter_audio,StutterTalk,37,6066720,6114720,1
StutterTalk_37_66.wav,stutter_audio,StutterTalk,37,6098880,6146880,1
StutterTalk_37_67.wav,stutter_audio,StutterTalk,37,6142720,6190720,1
StutterTalk_37_68.wav,stutter_audio,StutterTalk,37,6170880,6218880,1
StutterTalk_37_69.wav,stutter_audio,StutterTalk,37,6344480,6392480,1
StutterTalk_37_7.wav,stutter_audio,StutterTalk,37,17477920,17525920,1
StutterTalk_37_70.wav,stutter_audio,StutterTalk,37,6381120,6429120,1
StutterTalk_37_71.wav,stutter_audio,StutterTalk,37,2116800,2164800,1
StutterTalk_37_72.wav,stutter_audio,StutterTalk,37,2149920,2197920,1
StutterTalk_37_73.wav,stutter_audio,StutterTalk,37,6415360,6463360,1
StutterTalk_37_74.wav,stutter_audio,StutterTalk,37,6616640,6664640,1
StutterTalk_37_75.wav,stutter_audio,StutterTalk,37,6663200,6711200,1
StutterTalk_37_76.wav,stutter_audio,StutterTalk,37,6755680,6803680,1
StutterTalk_37_77.wav,stutter_audio,StutterTalk,37,6786400,6834400,1
StutterTalk_37_78.wav,stutter_audio,StutterTalk,37,6803200,6851200,1
StutterTalk_37_79.wav,stutter_audio,StutterTalk,37,6955360,7003360,1
StutterTalk_37_8.wav,stutter_audio,StutterTalk,37,17505120,17553120,1
StutterTalk_37_80.wav,stutter_audio,StutterTalk,37,6982240,7030240,1
StutterTalk_37_81.wav,stutter_audio,StutterTalk,37,7022240,7070240,1
StutterTalk_37_82.wav,stutter_audio,StutterTalk,37,7048160,7096160,1
StutterTalk_37_83.wav,stutter_audio,StutterTalk,37,7173280,7221280,1
StutterTalk_37_84.wav,stutter_audio,StutterTalk,37,7200160,7248160,1
StutterTalk_37_85.wav,stutter_audio,StutterTalk,37,7240800,7288800,1
StutterTalk_37_86.wav,stutter_audio,StutterTalk,37,7279360,7327360,1
StutterTalk_37_87.wav,stutter_audio,StutterTalk,37,7333920,7381920,1
StutterTalk_37_88.wav,stutter_audio,StutterTalk,37,2391520,2439520,1
StutterTalk_37_89.wav,stutter_audio,StutterTalk,37,2430240,2478240,1
StutterTalk_37_9.wav,stutter_audio,StutterTalk,37,17521600,17569600,1
StutterTalk_37_90.wav,stutter_audio,StutterTalk,37,7388480,7436480,1
StutterTalk_37_91.wav,stutter_audio,StutterTalk,37,7435520,7483520,1
StutterTalk_37_92.wav,stutter_audio,StutterTalk,37,7466720,7514720,1
StutterTalk_37_93.wav,stutter_audio,StutterTalk,37,7514240,7562240,1
StutterTalk_37_94.wav,stutter_audio,StutterTalk,37,7534080,7582080,1
StutterTalk_37_95.wav,stutter_audio,StutterTalk,37,7574560,7622560,1
StutterTalk_37_96.wav,stutter_audio,StutterTalk,37,7675040,7723040,1
StutterTalk_37_97.wav,stutter_audio,StutterTalk,37,7703040,7751040,1
StutterTalk_37_98.wav,stutter_audio,StutterTalk,37,7746080,7794080,1
StutterTalk_37_99.wav,stutter_audio,StutterTalk,37,7793120,7841120,1
StutterTalk_38_0.wav,stutter_audio,StutterTalk,38,22132160,22180160,1
StutterTalk_38_1.wav,stutter_audio,StutterTalk,38,22250560,22298560,1
StutterTalk_38_10.wav,stutter_audio,StutterTalk,38,8269120,8317120,1
StutterTalk_38_11.wav,stutter_audio,StutterTalk,38,8389440,8437440,1
StutterTalk_38_12.wav,stutter_audio,StutterTalk,38,8868960,8916960,1
StutterTalk_38_13.wav,stutter_audio,StutterTalk,38,10177600,10225600,1
StutterTalk_38_14.wav,stutter_audio,StutterTalk,38,10366080,10414080,1
StutterTalk_38_15.wav,stutter_audio,StutterTalk,38,10786560,10834560,1
StutterTalk_38_16.wav,stutter_audio,StutterTalk,38,11147680,11195680,1
StutterTalk_38_17.wav,stutter_audio,StutterTalk,38,11629280,11677280,1
StutterTalk_38_18.wav,stutter_audio,StutterTalk,38,12006880,12054880,1
StutterTalk_38_19.wav,stutter_audio,StutterTalk,38,12539040,12587040,1
StutterTalk_38_2.wav,stutter_audio,StutterTalk,38,2566240,2614240,1
StutterTalk_38_20.wav,stutter_audio,StutterTalk,38,13182560,13230560,1
StutterTalk_38_21.wav,stutter_audio,StutterTalk,38,13442560,13490560,1
StutterTalk_38_22.wav,stutter_audio,StutterTalk,38,13890880,13938880,1
StutterTalk_38_23.wav,stutter_audio,StutterTalk,38,14104800,14152800,1
StutterTalk_38_24.wav,stutter_audio,StutterTalk,38,2046720,2094720,1
StutterTalk_38_25.wav,stutter_audio,StutterTalk,38,15011200,15059200,1
StutterTalk_38_26.wav,stutter_audio,StutterTalk,38,16109440,16157440,1
StutterTalk_38_27.wav,stutter_audio,StutterTalk,38,16649120,16697120,1
StutterTalk_38_28.wav,stutter_audio,StutterTalk,38,16971840,17019840,1
StutterTalk_38_29.wav,stutter_audio,StutterTalk,38,17505760,17553760,1
StutterTalk_38_3.wav,stutter_audio,StutterTalk,38,2664480,2712480,1
StutterTalk_38_30.wav,stutter_audio,StutterTalk,38,18463520,18511520,1
StutterTalk_38_31.wav,stutter_audio,StutterTalk,38,18973280,19021280,1
StutterTalk_38_32.wav,stutter_audio,StutterTalk,38,20014400,20062400,1
StutterTalk_38_33.wav,stutter_audio,StutterTalk,38,20042880,20090880,1
StutterTalk_38_34.wav,stutter_audio,StutterTalk,38,20097600,20145600,1
StutterTalk_38_35.wav,stutter_audio,StutterTalk,38,20143360,20191360,1
StutterTalk_38_36.wav,stutter_audio,StutterTalk,38,20182080,20230080,1
StutterTalk_38_37.wav,stutter_audio,StutterTalk,38,20448800,20496800,1
StutterTalk_38_38.wav,stutter_audio,StutterTalk,38,21329600,21377600,1
StutterTalk_38_39.wav,stutter_audio,StutterTalk,38,2427840,2475840,1
StutterTalk_38_4.wav,stutter_audio,StutterTalk,38,2981280,3029280,1
StutterTalk_38_5.wav,stutter_audio,StutterTalk,38,523360,571360,1
StutterTalk_38_6.wav,stutter_audio,StutterTalk,38,5203520,5251520,1
StutterTalk_38_7.wav,stutter_audio,StutterTalk,38,5327200,5375200,1
